weather_id,airport_code,date,hour,condition,temperature_f,wind_speed_mph,visibility_miles,precipitation_inches,humidity_pct,delay_risk_score
WX0005030,DEN,2023-08-05,12,Overcast,101,26.2,5.9,0,68,2.33
WX0005031,DEN,2023-08-05,18,Thunderstorm,89,0.4,0.6,1.04,41,3.53
WX0005032,DEN,2023-08-06,6,Clear,89,11.8,8.0,0,81,1.32
WX0005033,DEN,2023-08-06,12,Clear,72,8.3,8.3,0,49,1.2
WX0005034,DEN,2023-08-06,18,Thunderstorm,87,9.4,2.3,1.44,72,3.93
WX0005035,DEN,2023-08-07,6,Clear,74,28.0,8.6,0,47,1.65
WX0005036,DEN,2023-08-07,12,Clear,71,15.0,9.1,0,89,1.27
WX0005037,DEN,2023-08-07,18,Heavy Rain,89,25.7,1.6,1.33,92,4.23
WX0005038,DEN,2023-08-08,6,Overcast,93,33.9,6.6,0,90,2.48
WX0005039,DEN,2023-08-08,12,Light Rain,90,29.6,5.0,0.09,74,3.0
WX0005040,DEN,2023-08-08,18,Clear,95,23.4,9.1,0,65,1.47
WX0005041,DEN,2023-08-09,6,Overcast,85,2.1,8.4,0,49,1.22
WX0005042,DEN,2023-08-09,12,Thunderstorm,86,2.8,0.5,1.17,61,3.76
WX0005043,DEN,2023-08-09,18,Thunderstorm,73,3.8,2.4,1.09,93,3.47
WX0005044,DEN,2023-08-10,6,Overcast,71,0.1,6.9,0,59,1.31
WX0005045,DEN,2023-08-10,12,Partly Cloudy,69,2.5,9.7,0,88,0.98
WX0005046,DEN,2023-08-10,18,Clear,84,13.1,8.1,0,89,1.34
WX0005047,DEN,2023-08-11,6,High Winds,78,1.7,7.4,0,76,2.1
WX0005048,DEN,2023-08-11,12,Clear,82,3.0,8.8,0,69,1.02
WX0005049,DEN,2023-08-11,18,Clear,71,9.7,8.1,0,92,1.26
WX0005050,DEN,2023-08-12,6,High Winds,72,15.5,8.7,0,46,2.51
WX0005051,DEN,2023-08-12,12,Partly Cloudy,90,30.7,9.8,0,70,1.62
WX0005052,DEN,2023-08-12,18,Partly Cloudy,94,2.5,9.9,0,34,0.97
WX0005053,DEN,2023-08-13,6,Partly Cloudy,78,5.8,9.2,0,93,1.11
WX0005054,DEN,2023-08-13,12,High Winds,71,11.3,7.5,0,61,2.56
WX0005055,DEN,2023-08-13,18,Thunderstorm,66,6.5,0.9,0.89,59,4.0
WX0005056,DEN,2023-08-14,6,Clear,61,13.3,9.4,0,71,1.2
WX0005057,DEN,2023-08-14,12,Thunderstorm,74,4.5,2.9,1.13,72,3.42
WX0005058,DEN,2023-08-14,18,Partly Cloudy,81,3.2,8.4,0,66,1.13
WX0005059,DEN,2023-08-15,6,Heavy Rain,90,17.2,0.7,0.6,39,3.86
WX0005060,DEN,2023-08-15,12,Heavy Rain,91,7.5,1.1,0.89,70,3.14
WX0005061,DEN,2023-08-15,18,Clear,95,15.9,9.1,0,47,1.29
WX0005062,DEN,2023-08-16,6,Clear,93,15.3,9.7,0,53,1.21
WX0005063,DEN,2023-08-16,12,Thunderstorm,79,2.1,1.1,1.14,82,3.58
WX0005064,DEN,2023-08-16,18,High Winds,76,24.8,7.4,0,62,3.27
WX0005065,DEN,2023-08-17,6,Clear,85,9.0,8.8,0,70,1.17
WX0005066,DEN,2023-08-17,12,Clear,79,6.9,8.0,0,86,1.2
WX0005067,DEN,2023-08-17,18,Thunderstorm,98,20.7,0.6,0.56,35,5.3
WX0005068,DEN,2023-08-18,6,Clear,81,8.2,8.7,0,62,1.16
WX0005069,DEN,2023-08-18,12,Partly Cloudy,78,0.3,8.6,0,31,1.03
WX0005070,DEN,2023-08-18,18,Light Rain,91,20.8,3.2,0.29,83,2.94
WX0005071,DEN,2023-08-19,6,Thunderstorm,82,1.5,1.8,1.29,54,3.4
WX0005072,DEN,2023-08-19,12,Light Rain,73,20.3,5.9,0.14,38,2.44
WX0005073,DEN,2023-08-19,18,Clear,82,23.0,9.8,0,47,1.37
WX0005074,DEN,2023-08-20,6,Thunderstorm,80,14.3,0.6,1.5,84,4.74
WX0005075,DEN,2023-08-20,12,Clear,86,9.1,8.2,0,67,1.23
WX0005076,DEN,2023-08-20,18,Partly Cloudy,94,10.0,9.9,0,67,1.14
WX0005077,DEN,2023-08-21,6,Thunderstorm,90,10.9,1.9,0.55,56,4.15
WX0005078,DEN,2023-08-21,12,Thunderstorm,75,0.8,1.4,1.41,43,3.41
WX0005079,DEN,2023-08-21,18,Heavy Rain,95,4.5,1.8,0.75,82,2.83
WX0005080,DEN,2023-08-22,6,Clear,85,10.9,9.8,0,93,1.1
WX0005081,DEN,2023-08-22,12,Clear,75,16.8,9.6,0,60,1.26
WX0005082,DEN,2023-08-22,18,Clear,92,20.9,8.5,0,41,1.49
WX0005083,DEN,2023-08-23,6,High Winds,81,23.3,5.7,0,87,3.62
WX0005084,DEN,2023-08-23,12,Thunderstorm,64,22.0,1.5,1.26,86,5.16
WX0005085,DEN,2023-08-23,18,Thunderstorm,75,19.8,1.8,0.87,39,4.9
WX0005086,DEN,2023-08-24,6,Fog,70,30.3,4.9,0.19,50,3.98
WX0005087,DEN,2023-08-24,12,Clear,66,25.1,8.7,0,53,1.56
WX0005088,DEN,2023-08-24,18,High Winds,81,20.8,8.0,0,79,2.92
WX0005089,DEN,2023-08-25,6,Clear,81,8.0,9.8,0,55,1.04
WX0005090,DEN,2023-08-25,12,Light Rain,71,11.0,5.6,0.13,80,2.11
WX0005091,DEN,2023-08-25,18,Partly Cloudy,94,6.2,9.1,0,54,1.13
WX0005092,DEN,2023-08-26,6,Fog,89,6.6,2.1,0.01,68,3.13
WX0005093,DEN,2023-08-26,12,Partly Cloudy,82,7.4,9.2,0,93,1.15
WX0005094,DEN,2023-08-26,18,Clear,84,9.9,9.5,0,67,1.11
WX0005095,DEN,2023-08-27,6,High Winds,77,23.7,5.1,0,44,3.8
WX0005096,DEN,2023-08-27,12,Partly Cloudy,87,8.4,8.0,0,41,1.31
WX0005097,DEN,2023-08-27,18,Heavy Rain,86,10.7,1.4,1.0,49,3.3
WX0005098,DEN,2023-08-28,6,Thunderstorm,77,14.2,2.3,1.32,94,4.32
WX0005099,DEN,2023-08-28,12,Partly Cloudy,85,17.1,8.9,0,50,1.43
WX0005100,DEN,2023-08-28,18,Clear,78,1.0,8.2,0,88,1.03
WX0005101,DEN,2023-08-29,6,Thunderstorm,88,12.1,2.0,1.03,33,4.22
WX0005102,DEN,2023-08-29,12,Heavy Rain,81,3.3,1.0,0.94,75,2.88
WX0005103,DEN,2023-08-29,18,Overcast,80,10.6,7.2,0,85,1.62
WX0005104,DEN,2023-08-30,6,Clear,85,10.9,8.7,0,64,1.22
WX0005105,DEN,2023-08-30,12,Heavy Rain,93,14.5,2.9,1.49,61,3.26
WX0005106,DEN,2023-08-30,18,Clear,83,13.6,9.3,0,70,1.22
WX0005107,DEN,2023-08-31,6,Clear,68,45.1,8.3,0,77,2.12
WX0005108,DEN,2023-08-31,12,Partly Cloudy,71,4.1,9.7,0,89,1.02
WX0005109,DEN,2023-08-31,18,Partly Cloudy,100,22.6,9.3,0,82,1.51
WX0005110,DEN,2023-09-01,6,Light Rain,64,11.5,4.5,0.24,58,2.29
WX0005111,DEN,2023-09-01,12,Overcast,75,3.5,8.8,0,81,1.22
WX0005112,DEN,2023-09-01,18,Snow,73,43.6,3.5,0.78,66,6.55
WX0005113,DEN,2023-09-02,6,Clear,71,1.4,9.9,0,50,0.89
WX0005114,DEN,2023-09-02,12,Overcast,89,27.2,5.9,0,69,2.37
WX0005115,DEN,2023-09-02,18,Freezing Rain,58,12.3,3.3,0.33,54,4.59
WX0005116,DEN,2023-09-03,6,Snow,61,6.6,1.3,0.66,76,4.14
WX0005117,DEN,2023-09-03,12,High Winds,84,0.1,5.4,0,37,2.34
WX0005118,DEN,2023-09-03,18,Partly Cloudy,68,16.7,8.3,0,95,1.49
WX0005119,DEN,2023-09-04,6,Partly Cloudy,80,1.7,9.9,0,45,0.95
WX0005120,DEN,2023-09-04,12,Overcast,65,16.1,8.0,0,82,1.68
WX0005121,DEN,2023-09-04,18,Overcast,71,3.8,5.1,0,73,1.63
WX0005122,DEN,2023-09-05,6,Overcast,92,2.6,5.5,0,82,1.54
WX0005123,DEN,2023-09-05,12,Light Rain,75,15.4,3.4,0.29,85,2.64
WX0005124,DEN,2023-09-05,18,Clear,64,13.1,8.8,0,74,1.26
WX0005125,DEN,2023-09-06,6,Clear,53,0.7,9.9,0,89,0.87
WX0005126,DEN,2023-09-06,12,Clear,71,1.0,8.3,0,84,1.02
WX0005127,DEN,2023-09-06,18,Overcast,80,3.7,5.0,0,89,1.64
WX0005128,DEN,2023-09-07,6,Clear,73,16.8,8.3,0,68,1.41
WX0005129,DEN,2023-09-07,12,Partly Cloudy,79,9.0,8.5,0,78,1.27
WX0005130,DEN,2023-09-07,18,Clear,72,8.6,8.1,0,80,1.23
WX0005131,DEN,2023-09-08,6,Heavy Rain,55,12.5,2.4,0.51,75,3.23
WX0005132,DEN,2023-09-08,12,Light Rain,58,33.0,4.9,0.06,80,3.17
WX0005133,DEN,2023-09-08,18,Clear,82,7.4,9.3,0,79,1.08
WX0005134,DEN,2023-09-09,6,Light Rain,94,19.6,3.3,0.16,91,2.86
WX0005135,DEN,2023-09-09,12,Fog,67,10.8,3.4,0.3,34,3.16
WX0005136,DEN,2023-09-09,18,Partly Cloudy,73,3.0,8.7,0,80,1.09
WX0005137,DEN,2023-09-10,6,Clear,80,12.2,9.2,0,48,1.2
WX0005138,DEN,2023-09-10,12,Overcast,67,6.5,7.9,0,93,1.41
WX0005139,DEN,2023-09-10,18,Partly Cloudy,63,6.3,9.0,0,71,1.15
WX0005140,DEN,2023-09-11,6,Heavy Rain,68,6.2,1.7,0.69,37,2.96
WX0005141,DEN,2023-09-11,12,Thunderstorm,95,12.2,1.5,0.46,79,4.35
WX0005142,DEN,2023-09-11,18,Partly Cloudy,59,1.0,8.1,0,33,1.1
WX0005143,DEN,2023-09-12,6,Overcast,87,3.0,8.6,0,95,1.23
WX0005144,DEN,2023-09-12,12,Heavy Rain,70,62.7,1.4,1.01,65,6.69
WX0005145,DEN,2023-09-12,18,Freezing Rain,69,3.2,0.9,0.47,49,4.33
WX0005146,DEN,2023-09-13,6,Clear,66,23.4,8.8,0,95,1.51
WX0005147,DEN,2023-09-13,12,Clear,64,21.9,8.2,0,54,1.55
WX0005148,DEN,2023-09-13,18,Thunderstorm,76,24.7,0.7,1.37,63,5.62
WX0005149,DEN,2023-09-14,6,Partly Cloudy,86,4.8,8.1,0,54,1.2
WX0005150,DEN,2023-09-14,12,Overcast,77,20.2,5.5,0,71,2.18
WX0005151,DEN,2023-09-14,18,Fog,80,32.7,3.8,0.3,64,4.42
WX0005152,DEN,2023-09-15,6,Heavy Rain,70,1.4,1.2,0.89,79,2.72
WX0005153,DEN,2023-09-15,12,Fog,57,5.7,5.2,0.18,37,2.54
WX0005154,DEN,2023-09-15,18,Fog,74,23.9,5.3,0.05,88,3.52
WX0005155,DEN,2023-09-16,6,Thunderstorm,66,17.1,0.7,0.42,60,4.96
WX0005156,DEN,2023-09-16,12,Partly Cloudy,74,4.4,8.3,0,39,1.17
WX0005157,DEN,2023-09-16,18,Fog,76,1.6,4.5,0.08,78,2.42
WX0005158,DEN,2023-09-17,6,Partly Cloudy,71,31.7,8.0,0,47,1.94
WX0005159,DEN,2023-09-17,12,Heavy Rain,67,1.9,2.9,1.11,37,2.51
WX0005160,DEN,2023-09-17,18,Clear,74,2.8,8.9,0,35,1.01
WX0005161,DEN,2023-09-18,6,Heavy Rain,68,5.2,2.0,0.69,34,2.85
WX0005162,DEN,2023-09-18,12,Partly Cloudy,69,7.5,9.9,0,44,1.08
WX0005163,DEN,2023-09-18,18,Fog,72,11.9,2.4,0.19,45,3.43
WX0005164,DEN,2023-09-19,6,Overcast,82,11.8,6.3,0,48,1.77
WX0005165,DEN,2023-09-19,12,Heavy Rain,68,4.5,1.6,1.31,78,2.87
WX0005166,DEN,2023-09-19,18,Overcast,77,13.6,6.9,0,61,1.76
WX0005167,DEN,2023-09-20,6,Partly Cloudy,73,5.4,9.7,0,52,1.05
WX0005168,DEN,2023-09-20,12,Partly Cloudy,74,18.7,9.1,0,52,1.44
WX0005169,DEN,2023-09-20,18,Light Rain,77,6.7,4.8,0.13,39,2.04
WX0005170,DEN,2023-09-21,6,Light Rain,78,0.7,5.6,0.03,77,1.68
WX0005171,DEN,2023-09-21,12,Light Rain,68,0.8,4.9,0.28,37,1.77
WX0005172,DEN,2023-09-21,18,Partly Cloudy,84,56.1,9.4,0,87,2.29
WX0005173,DEN,2023-09-22,6,Clear,85,0.5,9.6,0,82,0.9
WX0005174,DEN,2023-09-22,12,Clear,64,18.3,9.5,0,40,1.3
WX0005175,DEN,2023-09-22,18,Thunderstorm,76,10.7,0.6,0.6,89,4.43
WX0005176,DEN,2023-09-23,6,Clear,66,7.9,9.7,0,30,1.05
WX0005177,DEN,2023-09-23,12,Clear,82,13.7,9.6,0,30,1.19
WX0005178,DEN,2023-09-23,18,Partly Cloudy,79,6.3,8.3,0,36,1.22
WX0005179,DEN,2023-09-24,6,Clear,71,42.0,8.3,0,63,2.04
WX0005180,DEN,2023-09-24,12,Thunderstorm,67,13.3,2.2,0.57,43,4.27
WX0005181,DEN,2023-09-24,18,Light Rain,75,30.1,2.1,0.15,56,3.61
WX0005182,DEN,2023-09-25,6,Partly Cloudy,74,1.0,8.1,0,86,1.1
WX0005183,DEN,2023-09-25,12,Heavy Rain,76,30.5,1.1,0.83,82,4.66
WX0005184,DEN,2023-09-25,18,Overcast,62,53.4,6.5,0,91,3.15
WX0005185,DEN,2023-09-26,6,Clear,55,17.8,9.5,0,42,1.29
WX0005186,DEN,2023-09-26,12,Partly Cloudy,55,2.4,8.4,0,60,1.11
WX0005187,DEN,2023-09-26,18,Heavy Rain,67,5.1,0.8,1.45,57,3.03
WX0005188,DEN,2023-09-27,6,Partly Cloudy,74,5.0,8.4,0,65,1.17
WX0005189,DEN,2023-09-27,12,Light Rain,72,4.7,3.0,0.13,61,2.18
WX0005190,DEN,2023-09-27,18,Light Rain,70,5.6,3.9,0.18,33,2.11
WX0005191,DEN,2023-09-28,6,Overcast,70,2.8,7.6,0,71,1.33
WX0005192,DEN,2023-09-28,12,Clear,69,25.4,10.0,0,80,1.39
WX0005193,DEN,2023-09-28,18,Blizzard,71,3.8,0.2,1.99,47,6.07
WX0005194,DEN,2023-09-29,6,Clear,85,27.6,8.6,0,44,1.64
WX0005195,DEN,2023-09-29,12,Overcast,66,0.8,8.8,0,79,1.14
WX0005196,DEN,2023-09-29,18,Light Rain,72,10.5,2.8,0.15,93,2.5
WX0005197,DEN,2023-09-30,6,Snow,70,0,2.2,0.48,90,3.38
WX0005198,DEN,2023-09-30,12,High Winds,74,36.4,6.1,0,84,4.25
WX0005199,DEN,2023-09-30,18,Overcast,83,16.2,7.9,0,80,1.7
WX0005200,DEN,2023-10-01,6,Clear,54,19.9,9.7,0,38,1.31
WX0005201,DEN,2023-10-01,12,Overcast,46,6.7,6.4,0,50,1.59
WX0005202,DEN,2023-10-01,18,Clear,62,27.1,9.1,0,67,1.55
WX0005203,DEN,2023-10-02,6,Clear,53,9.9,8.2,0,63,1.25
WX0005204,DEN,2023-10-02,12,Fog,63,2.7,4.6,0.01,89,2.47
WX0005205,DEN,2023-10-02,18,Fog,56,11.7,3.3,0.23,56,3.24
WX0005206,DEN,2023-10-03,6,Partly Cloudy,54,8.1,9.8,0,71,1.1
WX0005207,DEN,2023-10-03,12,Clear,58,17.8,9.1,0,31,1.34
WX0005208,DEN,2023-10-03,18,Partly Cloudy,62,14.5,8.1,0,71,1.46
WX0005209,DEN,2023-10-04,6,High Winds,65,2.6,6.5,0,72,2.3
WX0005210,DEN,2023-10-04,12,Clear,48,13.7,8.1,0,87,1.36
WX0005211,DEN,2023-10-04,18,High Winds,63,18.2,5.2,0,70,3.45
WX0005212,DEN,2023-10-05,6,Light Rain,68,16.4,2.8,0.09,94,2.79
WX0005213,DEN,2023-10-05,12,Fog,51,4.5,2.4,0.16,79,2.94
WX0005214,DEN,2023-10-05,18,Partly Cloudy,55,5.9,9.9,0,45,1.04
WX0005215,DEN,2023-10-06,6,Overcast,65,12.6,8.2,0,40,1.55
WX0005216,DEN,2023-10-06,12,High Winds,66,66.5,7.0,0,61,5.54
WX0005217,DEN,2023-10-06,18,Clear,60,23.8,8.2,0,87,1.6
WX0005218,DEN,2023-10-07,6,Overcast,63,38.1,8.1,0,78,2.32
WX0005219,DEN,2023-10-07,12,Heavy Rain,67,26.9,2.9,0.91,86,4.0
WX0005220,DEN,2023-10-07,18,High Winds,59,5.3,6.6,0,57,2.43
WX0005221,DEN,2023-10-08,6,Heavy Rain,57,38.3,0.9,0.87,62,5.23
WX0005222,DEN,2023-10-08,12,Thunderstorm,62,2.3,2.7,0.78,44,3.29
WX0005223,DEN,2023-10-08,18,Heavy Rain,57,11.9,0.9,0.97,62,3.47
WX0005224,DEN,2023-10-09,6,Thunderstorm,59,21.6,2.2,1.17,92,4.93
WX0005225,DEN,2023-10-09,12,Heavy Rain,69,0.8,2.4,0.79,69,2.51
WX0005226,DEN,2023-10-09,18,Clear,64,2.9,8.0,0,62,1.09
WX0005227,DEN,2023-10-10,6,Light Rain,65,0.7,6.0,0.24,72,1.64
WX0005228,DEN,2023-10-10,12,Thunderstorm,69,13.2,3.0,1.19,72,4.07
WX0005229,DEN,2023-10-10,18,Overcast,64,1.5,8.4,0,35,1.2
WX0005230,DEN,2023-10-11,6,Light Rain,54,2.6,4.2,0.22,88,1.94
WX0005231,DEN,2023-10-11,12,Heavy Rain,63,5.9,1.6,1.37,72,2.96
WX0005232,DEN,2023-10-11,18,Snow,59,4.9,2.9,0.57,78,3.65
WX0005233,DEN,2023-10-12,6,Partly Cloudy,82,15.6,9.7,0,57,1.29
WX0005234,DEN,2023-10-12,12,Clear,71,11.6,9.5,0,80,1.15
WX0005235,DEN,2023-10-12,18,Clear,61,17.8,8.4,0,91,1.42
WX0005236,DEN,2023-10-13,6,Fog,70,3.1,2.1,0.09,89,2.89
WX0005237,DEN,2023-10-13,12,Fog,71,7.6,4.6,0.22,81,2.75
WX0005238,DEN,2023-10-13,18,Light Rain,79,3.3,3.3,0.18,41,2.08
WX0005239,DEN,2023-10-14,6,Clear,70,1.6,8.2,0,55,1.04
WX0005240,DEN,2023-10-14,12,High Winds,55,7.5,7.1,0,48,2.45
WX0005241,DEN,2023-10-14,18,Light Rain,60,11.2,5.2,0.14,71,2.18
WX0005242,DEN,2023-10-15,6,Clear,49,7.0,8.9,0,63,1.11
WX0005243,DEN,2023-10-15,12,Clear,60,10.1,9.2,0,73,1.15
WX0005244,DEN,2023-10-15,18,Thunderstorm,50,27.3,2.6,1.03,74,5.27
WX0005245,DEN,2023-10-16,6,Clear,51,1.8,9.6,0,46,0.92
WX0005246,DEN,2023-10-16,12,Snow,54,2.2,3.0,0.7,45,3.41
WX0005247,DEN,2023-10-16,18,Partly Cloudy,71,4.5,9.3,0,80,1.07
WX0005248,DEN,2023-10-17,6,Thunderstorm,56,16.5,2.7,0.4,53,4.4
WX0005249,DEN,2023-10-17,12,Clear,50,25.4,9.5,0,72,1.46
WX0005250,DEN,2023-10-17,18,Overcast,68,15.4,7.7,0,44,1.7
WX0005251,DEN,2023-10-18,6,Clear,70,5.6,8.1,0,86,1.15
WX0005252,DEN,2023-10-18,12,Clear,62,18.0,9.9,0,49,1.24
WX0005253,DEN,2023-10-18,18,Clear,68,17.8,9.4,0,48,1.3
WX0005254,DEN,2023-10-19,6,Overcast,66,9.5,5.5,0,85,1.79
WX0005255,DEN,2023-10-19,12,Heavy Rain,71,0.3,1.2,1.32,30,2.65
WX0005256,DEN,2023-10-19,18,Clear,63,3.0,10.0,0,89,0.91
WX0005257,DEN,2023-10-20,6,Blizzard,61,6.5,0.2,0.57,38,6.44
WX0005258,DEN,2023-10-20,12,Clear,61,4.1,10.0,0,85,0.94
WX0005259,DEN,2023-10-20,18,Partly Cloudy,55,11.3,9.3,0,42,1.24
WX0005260,DEN,2023-10-21,6,High Winds,58,4.3,5.1,0,84,2.64
WX0005261,DEN,2023-10-21,12,Freezing Rain,65,6.5,2.9,0.49,37,4.17
WX0005262,DEN,2023-10-21,18,High Winds,50,6.4,6.0,0,80,2.6
WX0005263,DEN,2023-10-22,6,Clear,54,13.5,9.4,0,54,1.21
WX0005264,DEN,2023-10-22,12,High Winds,67,16.1,7.3,0,69,2.85
WX0005265,DEN,2023-10-22,18,Overcast,63,10.9,6.6,0,34,1.71
WX0005266,DEN,2023-10-23,6,Heavy Rain,63,0.7,2.5,1.07,39,2.49
WX0005267,DEN,2023-10-23,12,Fog,64,13.2,3.4,0.27,75,3.31
WX0005268,DEN,2023-10-23,18,Overcast,57,4.9,5.7,0,71,1.61
WX0005269,DEN,2023-10-24,6,Light Rain,59,39.9,2.3,0.11,83,4.07
WX0005270,DEN,2023-10-24,12,Fog,52,9.9,5.9,0.12,52,2.64
WX0005271,DEN,2023-10-24,18,Clear,49,1.9,8.4,0,49,1.03
WX0005272,DEN,2023-10-25,6,Light Rain,56,91.1,2.7,0.02,82,6.52
WX0005273,DEN,2023-10-25,12,Partly Cloudy,47,16.8,9.9,0,47,1.29
WX0005274,DEN,2023-10-25,18,Light Rain,54,0.9,4.0,0.26,85,1.88
WX0005275,DEN,2023-10-26,6,Fog,62,65.3,4.4,0.1,56,6.16
WX0005276,DEN,2023-10-26,12,Light Rain,53,6.8,5.8,0.02,52,1.91
WX0005277,DEN,2023-10-26,18,Light Rain,74,0.5,5.0,0.24,75,1.75
WX0005278,DEN,2023-10-27,6,High Winds,70,1.2,5.5,0,90,2.39
WX0005279,DEN,2023-10-27,12,Heavy Rain,60,36.1,1.4,0.81,90,4.95
WX0005280,DEN,2023-10-27,18,Partly Cloudy,47,2.0,10.0,0,86,0.95
WX0005281,DEN,2023-10-28,6,Fog,54,25.5,4.8,0.28,95,3.73
WX0005282,DEN,2023-10-28,12,Clear,81,0.6,9.6,0,81,0.9
WX0005283,DEN,2023-10-28,18,Overcast,62,17.4,7.1,0,45,1.85
WX0005284,DEN,2023-10-29,6,Partly Cloudy,64,1.3,9.0,0,46,1.02
WX0005285,DEN,2023-10-29,12,Clear,72,5.5,8.1,0,50,1.15
WX0005286,DEN,2023-10-29,18,Overcast,50,5.1,7.2,0,48,1.44
WX0005287,DEN,2023-10-30,6,Partly Cloudy,63,12.5,9.5,0,47,1.24
WX0005288,DEN,2023-10-30,12,Overcast,66,13.0,7.4,0,73,1.67
WX0005289,DEN,2023-10-30,18,Overcast,72,10.1,6.0,0,66,1.75
WX0005290,DEN,2023-10-31,6,Fog,58,15.3,3.3,0.1,61,3.46
WX0005291,DEN,2023-10-31,12,Overcast,72,10.3,8.9,0,93,1.4
WX0005292,DEN,2023-10-31,18,Clear,64,2.8,8.7,0,33,1.03
WX0005293,DEN,2023-11-01,6,Clear,35,24.2,9.1,0,50,1.49
WX0005294,DEN,2023-11-01,12,Partly Cloudy,57,53.3,8.4,0,60,2.44
WX0005295,DEN,2023-11-01,18,Overcast,45,31.3,8.5,0,33,2.05
WX0005296,DEN,2023-11-02,6,Fog,41,7.5,2.9,0.2,76,3.05
WX0005297,DEN,2023-11-02,12,Partly Cloudy,61,0.1,10.0,0,88,0.9
WX0005298,DEN,2023-11-02,18,Clear,45,14.8,8.0,0,77,1.4
WX0005299,DEN,2023-11-03,6,Clear,40,0.1,9.4,0,86,0.9
WX0005300,DEN,2023-11-03,12,Overcast,40,14.2,7.0,0,85,1.76
WX0005301,DEN,2023-11-03,18,Heavy Rain,55,0.3,3.0,1.37,58,2.4
WX0005302,DEN,2023-11-04,6,Overcast,65,32.8,5.8,0,81,2.58
WX0005303,DEN,2023-11-04,12,Clear,52,5.2,8.9,0,77,1.07
WX0005304,DEN,2023-11-04,18,Heavy Rain,52,16.5,1.0,0.45,41,3.76
WX0005305,DEN,2023-11-05,6,Clear,54,3.0,9.2,0,44,0.99
WX0005306,DEN,2023-11-05,12,Partly Cloudy,48,6.7,9.4,0,54,1.11
WX0005307,DEN,2023-11-05,18,Clear,49,38.5,9.4,0,49,1.77
WX0005308,DEN,2023-11-06,6,Overcast,55,5.9,5.4,0,31,1.68
WX0005309,DEN,2023-11-06,12,Thunderstorm,45,7.1,0.9,1.48,54,4.05
WX0005310,DEN,2023-11-06,18,Clear,41,15.4,8.3,0,61,1.38
WX0005311,DEN,2023-11-07,6,Thunderstorm,36,9.6,2.4,0.87,94,3.93
WX0005312,DEN,2023-11-07,12,Light Rain,40,7.6,4.2,0.02,73,2.16
WX0005313,DEN,2023-11-07,18,Light Rain,46,9.1,2.2,0.01,66,2.51
WX0005314,DEN,2023-11-08,6,Overcast,33,10.2,8.0,0,48,1.51
WX0005315,DEN,2023-11-08,12,Clear,57,1.6,9.7,0,54,0.91
WX0005316,DEN,2023-11-08,18,Partly Cloudy,59,18.8,8.7,0,52,1.49
WX0005317,DEN,2023-11-09,6,Thunderstorm,58,9.2,1.8,0.83,78,4.03
WX0005318,DEN,2023-11-09,12,Partly Cloudy,47,12.3,8.5,0,33,1.35
WX0005319,DEN,2023-11-09,18,Partly Cloudy,47,3.7,9.7,0,68,1.01
WX0005320,DEN,2023-11-10,6,Clear,43,6.8,10.0,0,88,0.99
WX0005321,DEN,2023-11-10,12,Heavy Rain,48,43.9,1.0,0.56,63,5.58
WX0005322,DEN,2023-11-10,18,Thunderstorm,52,5.8,2.1,1.41,36,3.69
WX0005323,DEN,2023-11-11,6,High Winds,39,14.9,8.8,0,75,2.46
WX0005324,DEN,2023-11-11,12,Partly Cloudy,49,21.4,8.3,0,44,1.62
WX0005325,DEN,2023-11-11,18,Partly Cloudy,50,14.8,8.8,0,46,1.38
WX0005326,DEN,2023-11-12,6,Clear,49,16.6,8.8,0,32,1.35
WX0005327,DEN,2023-11-12,12,High Winds,55,2.9,8.3,0,43,2.01
WX0005328,DEN,2023-11-12,18,High Winds,59,1.7,6.9,0,69,2.19
WX0005329,DEN,2023-11-13,6,Partly Cloudy,58,2.9,8.6,0,93,1.1
WX0005330,DEN,2023-11-13,12,Light Rain,46,4.7,3.8,0.18,93,2.08
WX0005331,DEN,2023-11-13,18,Partly Cloudy,55,14.0,8.2,0,83,1.43
WX0005332,DEN,2023-11-14,6,Overcast,52,21.4,8.6,0,53,1.75
WX0005333,DEN,2023-11-14,12,Clear,54,5.1,8.6,0,81,1.09
WX0005334,DEN,2023-11-14,18,Partly Cloudy,40,10.3,9.3,0,30,1.21
WX0005335,DEN,2023-11-15,6,Partly Cloudy,55,1.5,8.6,0,72,1.06
WX0005336,DEN,2023-11-15,12,Thunderstorm,49,32.5,1.9,0.37,33,5.91
WX0005337,DEN,2023-11-15,18,Heavy Rain,43,8.7,2.1,1.2,50,3.05
WX0005338,DEN,2023-11-16,6,Fog,45,5.4,4.6,0.25,31,2.62
WX0005339,DEN,2023-11-16,12,High Winds,62,6.6,5.4,0,89,2.72
WX0005340,DEN,2023-11-16,18,Clear,37,0.8,9.3,0,71,0.93
WX0005341,DEN,2023-11-17,6,Fog,45,0.3,3.6,0.02,60,2.48
WX0005342,DEN,2023-11-17,12,Partly Cloudy,57,1.7,8.4,0,73,1.09
WX0005343,DEN,2023-11-17,18,Partly Cloudy,42,1.4,8.5,0,87,1.07
WX0005344,DEN,2023-11-18,6,Fog,42,16.5,4.0,0.23,69,3.39
WX0005345,DEN,2023-11-18,12,Freezing Rain,48,13.2,3.9,0.51,61,4.5
WX0005346,DEN,2023-11-18,18,Overcast,44,0.5,5.3,0,34,1.49
WX0005347,DEN,2023-11-19,6,Clear,48,24.4,8.8,0,84,1.53
