delay_id,flight_id,carrier_delay_min,weather_delay_min,nas_delay_min,security_delay_min,late_aircraft_delay_min,total_delay_min,primary_cause
DD003353,FL011739,0,125,0,1,2,128,Weather Delay
DD003354,FL011742,0,5,1,55,235,296,Late Aircraft Delay
DD003355,FL011743,5,0,1,4,12,22,Late Aircraft Delay
DD003356,FL011748,3,27,5,10,0,45,Weather Delay
DD003357,FL011749,0,12,2,5,0,19,Weather Delay
DD003358,FL011752,3,0,6,5,3,17,NAS Delay
DD003359,FL011753,0,0,2,13,3,18,Security Delay
DD003360,FL011758,7,0,3,6,1,17,Carrier Delay
DD003361,FL011759,7,16,3,5,3,34,Weather Delay
DD003362,FL011760,0,37,0,0,4,41,Weather Delay
DD003363,FL011761,4,0,1,12,4,21,Security Delay
DD003364,FL011764,1,2,0,56,1,60,Security Delay
DD003365,FL011765,55,0,1,34,0,90,Carrier Delay
DD003366,FL011768,0,19,0,0,0,19,Weather Delay
DD003367,FL011769,0,12,1,4,9,26,Weather Delay
DD003368,FL011772,2,7,4,15,4,32,Security Delay
DD003369,FL011775,0,0,30,1,1,32,NAS Delay
DD003370,FL011776,2,19,0,0,6,27,Weather Delay
DD003371,FL011783,1,33,5,0,0,39,Weather Delay
DD003372,FL011794,0,11,1,7,0,19,Weather Delay
DD003373,FL011799,17,1,0,0,0,18,Carrier Delay
DD003374,FL011803,10,0,2,1,15,28,Late Aircraft Delay
DD003375,FL011805,4,1,6,23,2,36,Security Delay
DD003376,FL011807,2,10,2,0,4,18,Weather Delay
DD003377,FL011811,8,2,122,1,34,167,NAS Delay
DD003378,FL011812,16,0,0,0,0,16,Carrier Delay
DD003379,FL011815,0,30,0,1,22,53,Weather Delay
DD003380,FL011817,1,0,17,0,0,18,NAS Delay
DD003381,FL011819,0,12,1,2,0,15,Weather Delay
DD003382,FL011821,6,13,3,2,4,28,Weather Delay
DD003383,FL011825,0,19,4,2,2,27,Weather Delay
DD003384,FL011826,2,0,14,50,63,129,Late Aircraft Delay
DD003385,FL011830,28,8,1,0,3,40,Carrier Delay
DD003386,FL011836,2,4,9,3,1,19,NAS Delay
DD003387,FL011838,5,14,20,36,10,85,Security Delay
DD003388,FL011844,12,0,2,3,1,18,Carrier Delay
DD003389,FL011845,0,0,0,26,0,26,Security Delay
DD003390,FL011847,1,0,0,12,9,22,Security Delay
DD003391,FL011848,0,0,0,3,13,16,Late Aircraft Delay
DD003392,FL011849,14,0,0,13,1,28,Carrier Delay
DD003393,FL011852,20,28,0,0,0,48,Weather Delay
DD003394,FL011853,6,4,6,10,51,77,Late Aircraft Delay
DD003395,FL011855,0,7,1,12,4,24,Security Delay
DD003396,FL011861,11,2,5,5,5,28,Carrier Delay
DD003397,FL011862,27,0,3,9,1,40,Carrier Delay
DD003398,FL011867,5,4,6,13,9,37,Security Delay
DD003399,FL011870,4,66,2,11,2,85,Weather Delay
DD003400,FL011871,0,18,0,0,3,21,Weather Delay
DD003401,FL011872,4,7,4,18,4,37,Security Delay
DD003402,FL011874,13,5,0,1,6,25,Carrier Delay
DD003403,FL011875,1,2,1,6,12,22,Late Aircraft Delay
DD003404,FL011877,3,4,26,0,1,34,NAS Delay
DD003405,FL011879,0,0,15,0,11,26,NAS Delay
DD003406,FL011880,1,58,10,4,3,76,Weather Delay
DD003407,FL011882,5,0,12,5,1,23,NAS Delay
DD003408,FL011887,0,8,0,0,10,18,Late Aircraft Delay
DD003409,FL011890,46,0,6,0,0,52,Carrier Delay
DD003410,FL011895,10,1,4,8,1,24,Carrier Delay
DD003411,FL011906,2,0,38,16,11,67,NAS Delay
DD003412,FL011920,0,0,0,0,24,24,Late Aircraft Delay
DD003413,FL011923,0,4,7,35,25,71,Security Delay
DD003414,FL011926,6,0,0,8,37,51,Late Aircraft Delay
DD003415,FL011928,182,49,3,11,14,259,Carrier Delay
DD003416,FL011929,25,1,32,1,49,108,Late Aircraft Delay
DD003417,FL011932,36,1,0,0,1,38,Carrier Delay
DD003418,FL011933,43,1,15,7,57,123,Late Aircraft Delay
DD003419,FL011938,11,0,1,8,3,23,Carrier Delay
DD003420,FL011941,2,7,11,3,2,25,NAS Delay
DD003421,FL011946,23,5,2,2,0,32,Carrier Delay
DD003422,FL011949,102,0,1,2,1,106,Carrier Delay
DD003423,FL011952,3,1,4,1,24,33,Late Aircraft Delay
DD003424,FL011954,5,8,0,0,6,19,Weather Delay
DD003425,FL011956,9,1,20,1,15,46,NAS Delay
DD003426,FL011959,14,10,0,4,2,30,Carrier Delay
DD003427,FL011960,6,0,0,23,0,29,Security Delay
DD003428,FL011965,4,0,5,6,0,15,Security Delay
DD003429,FL011966,0,15,8,0,0,23,Weather Delay
DD003430,FL011969,6,0,1,25,3,35,Security Delay
DD003431,FL011970,3,5,13,0,1,22,NAS Delay
DD003432,FL011972,4,2,31,1,0,38,NAS Delay
DD003433,FL011974,17,4,3,0,0,24,Carrier Delay
DD003434,FL011983,3,3,1,0,9,16,Late Aircraft Delay
DD003435,FL011987,7,8,4,3,0,22,Weather Delay
DD003436,FL011988,10,1,9,0,2,22,Carrier Delay
DD003437,FL011991,0,0,1,0,21,22,Late Aircraft Delay
DD003438,FL012002,0,6,0,2,22,30,Late Aircraft Delay
DD003439,FL012003,13,10,11,4,8,46,Carrier Delay
DD003440,FL012011,9,35,28,24,3,99,Weather Delay
DD003441,FL012013,13,2,11,0,2,28,Carrier Delay
DD003442,FL012020,0,0,0,44,31,75,Security Delay
DD003443,FL012022,7,3,2,4,16,32,Late Aircraft Delay
DD003444,FL012023,4,50,6,0,0,60,Weather Delay
DD003445,FL012026,1,8,104,2,3,118,NAS Delay
DD003446,FL012028,8,2,2,10,0,22,Security Delay
DD003447,FL012030,12,14,0,6,1,33,Weather Delay
DD003448,FL012032,9,6,59,2,27,103,NAS Delay
DD003449,FL012034,33,10,3,0,1,47,Carrier Delay
DD003450,FL012035,26,0,11,0,0,37,Carrier Delay
DD003451,FL012036,23,13,0,2,6,44,Carrier Delay
DD003452,FL012045,0,22,0,0,1,23,Weather Delay
DD003453,FL012047,4,0,0,0,15,19,Late Aircraft Delay
DD003454,FL012048,1,66,6,30,2,105,Weather Delay
DD003455,FL012050,7,11,2,8,28,56,Late Aircraft Delay
DD003456,FL012054,1,39,17,11,15,83,Weather Delay
DD003457,FL012056,0,0,26,4,0,30,NAS Delay
DD003458,FL012058,1,0,0,25,37,63,Late Aircraft Delay
DD003459,FL012060,14,0,0,10,0,24,Carrier Delay
DD003460,FL012063,1,0,15,0,0,16,NAS Delay
DD003461,FL012066,5,3,1,7,0,16,Security Delay
DD003462,FL012071,1,0,17,1,2,21,NAS Delay
DD003463,FL012073,188,1,0,1,0,190,Carrier Delay
DD003464,FL012078,4,11,4,3,1,23,Weather Delay
DD003465,FL012079,16,1,7,8,0,32,Carrier Delay
DD003466,FL012083,20,4,0,0,1,25,Carrier Delay
DD003467,FL012084,0,0,17,0,0,17,NAS Delay
DD003468,FL012094,18,0,0,0,0,18,Carrier Delay
DD003469,FL012097,12,6,11,2,6,37,Carrier Delay
DD003470,FL012099,0,1,6,26,1,34,Security Delay
DD003471,FL012104,0,45,1,0,0,46,Weather Delay
DD003472,FL012105,0,0,0,0,20,20,Late Aircraft Delay
DD003473,FL012108,4,6,0,5,0,15,Weather Delay
DD003474,FL012111,1,13,15,75,13,117,Security Delay
DD003475,FL012113,0,0,21,0,200,221,Late Aircraft Delay
DD003476,FL012124,2,1,0,62,29,94,Security Delay
DD003477,FL012133,47,3,0,11,23,84,Carrier Delay
DD003478,FL012135,1,1,22,0,0,24,NAS Delay
DD003479,FL012138,41,0,5,0,5,51,Carrier Delay
DD003480,FL012141,0,12,0,6,0,18,Weather Delay
DD003481,FL012147,4,1,12,1,6,24,NAS Delay
DD003482,FL012151,1,1,15,3,2,22,NAS Delay
DD003483,FL012158,7,15,23,29,10,84,Security Delay
DD003484,FL012163,17,30,43,0,4,94,NAS Delay
DD003485,FL012170,0,6,14,2,7,29,NAS Delay
DD003486,FL012174,0,0,17,0,1,18,NAS Delay
DD003487,FL012178,8,3,10,0,0,21,NAS Delay
DD003488,FL012181,139,0,0,0,0,139,Carrier Delay
DD003489,FL012185,4,8,13,31,0,56,Security Delay
DD003490,FL012186,10,5,9,1,5,30,Carrier Delay
DD003491,FL012192,0,56,0,0,28,84,Weather Delay
DD003492,FL012197,39,5,21,3,12,80,Carrier Delay
DD003493,FL012204,0,9,0,1,7,17,Weather Delay
DD003494,FL012205,0,0,6,7,2,15,Security Delay
DD003495,FL012207,20,0,9,0,0,29,Carrier Delay
DD003496,FL012208,3,0,13,0,11,27,NAS Delay
DD003497,FL012212,0,0,26,0,0,26,NAS Delay
DD003498,FL012213,66,6,34,20,0,126,Carrier Delay
DD003499,FL012218,2,0,7,3,3,15,NAS Delay
DD003500,FL012220,1,7,0,7,0,15,Weather Delay
DD003501,FL012222,0,1,15,2,2,20,NAS Delay
DD003502,FL012223,2,3,0,27,0,32,Security Delay
DD003503,FL012224,2,3,0,199,0,204,Security Delay
DD003504,FL012228,0,40,7,6,2,55,Weather Delay
DD003505,FL012229,0,1,3,12,7,23,Security Delay
DD003506,FL012241,0,44,12,4,0,60,Weather Delay
DD003507,FL012246,0,0,0,21,1,22,Security Delay
DD003508,FL012247,0,32,0,2,0,34,Weather Delay
DD003509,FL012248,1,0,18,0,0,19,NAS Delay
DD003510,FL012254,6,12,9,37,7,71,Security Delay
DD003511,FL012255,13,113,25,38,4,193,Weather Delay
DD003512,FL012268,2,13,7,0,6,28,Weather Delay
DD003513,FL012269,4,0,0,0,19,23,Late Aircraft Delay
DD003514,FL012270,0,0,0,49,0,49,Security Delay
DD003515,FL012272,0,4,44,0,0,48,NAS Delay
DD003516,FL012275,2,31,0,7,7,47,Weather Delay
DD003517,FL012281,9,5,0,8,0,22,Carrier Delay
DD003518,FL012282,0,3,12,4,11,30,NAS Delay
DD003519,FL012283,1,0,27,2,8,38,NAS Delay
DD003520,FL012289,20,0,0,0,0,20,Carrier Delay
DD003521,FL012290,19,5,2,0,0,26,Carrier Delay
DD003522,FL012297,0,17,2,10,0,29,Weather Delay
DD003523,FL012301,4,0,1,49,0,54,Security Delay
DD003524,FL012305,1,14,4,30,20,69,Security Delay
DD003525,FL012308,5,2,2,50,27,86,Security Delay
DD003526,FL012312,5,12,0,0,1,18,Weather Delay
DD003527,FL012313,8,0,2,5,1,16,Carrier Delay
DD003528,FL012315,2,13,15,0,3,33,NAS Delay
DD003529,FL012322,8,0,6,2,1,17,Carrier Delay
DD003530,FL012326,2,0,1,18,0,21,Security Delay
DD003531,FL012332,9,6,38,8,13,74,NAS Delay
DD003532,FL012336,5,279,13,19,7,323,Weather Delay
DD003533,FL012338,1,17,0,0,0,18,Weather Delay
DD003534,FL012342,0,1,30,0,0,31,NAS Delay
DD003535,FL012344,0,38,17,5,6,66,Weather Delay
DD003536,FL012353,0,1,1,0,166,168,Late Aircraft Delay
DD003537,FL012355,33,2,0,1,1,37,Carrier Delay
DD003538,FL012358,3,1,9,59,0,72,Security Delay
DD003539,FL012359,2,2,1,7,7,19,Security Delay
DD003540,FL012360,0,0,6,5,6,17,NAS Delay
DD003541,FL012361,0,1,3,9,6,19,Security Delay
DD003542,FL012369,6,27,1,8,3,45,Weather Delay
DD003543,FL012371,13,26,14,29,25,107,Security Delay
DD003544,FL012372,2,11,94,8,10,125,NAS Delay
DD003545,FL012377,7,2,12,4,1,26,NAS Delay
DD003546,FL012378,0,32,0,12,0,44,Weather Delay
DD003547,FL012379,7,1,1,8,30,47,Late Aircraft Delay
DD003548,FL012381,0,2,14,10,1,27,NAS Delay
DD003549,FL012385,7,12,2,5,6,32,Weather Delay
DD003550,FL012396,0,2,25,0,0,27,NAS Delay
DD003551,FL012410,25,55,3,18,10,111,Weather Delay
DD003552,FL012417,7,5,2,2,1,17,Carrier Delay
DD003553,FL012418,0,2,11,6,6,25,NAS Delay
DD003554,FL012420,29,30,13,10,0,82,Weather Delay
DD003555,FL012428,20,0,51,0,2,73,NAS Delay
DD003556,FL012429,24,3,8,55,5,95,Security Delay
DD003557,FL012430,1,0,9,0,8,18,NAS Delay
DD003558,FL012433,1,6,20,14,9,50,NAS Delay
DD003559,FL012434,8,0,21,0,2,31,NAS Delay
DD003560,FL012436,0,0,35,17,18,70,NAS Delay
DD003561,FL012437,1,19,8,0,0,28,Weather Delay
DD003562,FL012439,17,21,0,16,1,55,Weather Delay
DD003563,FL012443,46,2,2,1,3,54,Carrier Delay
DD003564,FL012444,18,0,2,0,0,20,Carrier Delay
DD003565,FL012445,2,0,2,4,9,17,Late Aircraft Delay
DD003566,FL012460,1,10,5,2,0,18,Weather Delay
DD003567,FL012466,31,52,2,9,133,227,Late Aircraft Delay
DD003568,FL012470,22,0,1,0,19,42,Carrier Delay
DD003569,FL012471,3,2,46,6,9,66,NAS Delay
DD003570,FL012474,0,0,6,36,35,77,Security Delay
DD003571,FL012479,7,14,43,9,25,98,NAS Delay
DD003572,FL012483,23,1,67,0,0,91,NAS Delay
DD003573,FL012488,0,0,0,15,0,15,Security Delay
DD003574,FL012492,10,2,0,0,6,18,Carrier Delay
DD003575,FL012495,4,2,7,4,2,19,NAS Delay
DD003576,FL012498,0,0,1,17,1,19,Security Delay
DD003577,FL012501,17,3,0,4,16,40,Carrier Delay
DD003578,FL012504,0,0,0,16,2,18,Security Delay
DD003579,FL012506,26,33,18,1,7,85,Weather Delay
DD003580,FL012508,25,2,10,5,26,68,Late Aircraft Delay
DD003581,FL012510,3,0,1,3,10,17,Late Aircraft Delay
DD003582,FL012516,51,0,3,2,3,59,Carrier Delay
DD003583,FL012517,0,0,55,1,3,59,NAS Delay
DD003584,FL012518,1,4,3,3,7,18,Late Aircraft Delay
DD003585,FL012525,4,7,1,1,5,18,Weather Delay
DD003586,FL012533,12,4,0,0,2,18,Carrier Delay
DD003587,FL012535,3,1,1,14,2,21,Security Delay
DD003588,FL012537,1,6,0,17,0,24,Security Delay
DD003589,FL012541,0,9,1,1,7,18,Weather Delay
DD003590,FL012548,39,9,8,0,16,72,Carrier Delay
DD003591,FL012551,0,15,13,1,9,38,Weather Delay
DD003592,FL012553,3,0,25,0,0,28,NAS Delay
DD003593,FL012554,5,0,4,8,1,18,Security Delay
DD003594,FL012557,7,10,16,1,0,34,NAS Delay
DD003595,FL012559,3,1,2,17,5,28,Security Delay
DD003596,FL012569,11,11,2,0,3,27,Weather Delay
DD003597,FL012575,30,1,2,0,5,38,Carrier Delay
DD003598,FL012576,0,0,5,44,0,49,Security Delay
DD003599,FL012587,15,1,15,1,0,32,Carrier Delay
DD003600,FL012588,0,5,8,0,5,18,NAS Delay
DD003601,FL012594,2,25,38,26,24,115,NAS Delay
DD003602,FL012595,1,4,153,0,20,178,NAS Delay
DD003603,FL012597,12,1,3,1,1,18,Carrier Delay
DD003604,FL012599,0,16,2,0,0,18,Weather Delay
DD003605,FL012608,1,31,6,19,1,58,Weather Delay
DD003606,FL012609,0,36,41,4,0,81,NAS Delay
DD003607,FL012610,2,14,2,4,10,32,Weather Delay
DD003608,FL012611,1,32,14,0,2,49,Weather Delay
DD003609,FL012616,47,0,1,0,93,141,Late Aircraft Delay
DD003610,FL012621,0,0,1,77,4,82,Security Delay
DD003611,FL012623,3,10,8,4,0,25,Weather Delay
DD003612,FL012624,6,1,1,17,12,37,Security Delay
DD003613,FL012626,0,17,0,2,0,19,Weather Delay
DD003614,FL012628,10,0,2,0,16,28,Late Aircraft Delay
DD003615,FL012632,20,4,3,28,33,88,Late Aircraft Delay
DD003616,FL012636,18,17,13,31,4,83,Security Delay
DD003617,FL012641,0,7,1,0,11,19,Late Aircraft Delay
DD003618,FL012642,6,11,0,1,6,24,Weather Delay
DD003619,FL012646,7,6,4,0,2,19,Carrier Delay
DD003620,FL012649,1,12,1,0,2,16,Weather Delay
DD003621,FL012657,3,11,0,17,5,36,Security Delay
DD003622,FL012666,1,1,6,0,43,51,Late Aircraft Delay
DD003623,FL012668,4,0,3,22,1,30,Security Delay
DD003624,FL012672,6,4,9,3,2,24,NAS Delay
DD003625,FL012674,5,0,6,12,0,23,Security Delay
DD003626,FL012675,3,9,0,10,1,23,Security Delay
DD003627,FL012682,1,0,0,0,19,20,Late Aircraft Delay
DD003628,FL012690,36,35,9,55,14,149,Security Delay
DD003629,FL012692,73,58,4,18,6,159,Carrier Delay
DD003630,FL012701,5,2,0,1,17,25,Late Aircraft Delay
DD003631,FL012702,0,5,0,0,14,19,Late Aircraft Delay
DD003632,FL012707,1,3,2,0,10,16,Late Aircraft Delay
DD003633,FL012708,0,101,9,1,2,113,Weather Delay
DD003634,FL012710,15,26,0,4,1,46,Weather Delay
DD003635,FL012711,1,10,0,11,4,26,Security Delay
DD003636,FL012712,1,5,0,2,29,37,Late Aircraft Delay
DD003637,FL012721,18,0,5,0,0,23,Carrier Delay
DD003638,FL012724,0,0,1,14,0,15,Security Delay
DD003639,FL012725,54,18,1,1,5,79,Carrier Delay
DD003640,FL012726,0,8,1,6,5,20,Weather Delay
DD003641,FL012728,45,2,14,1,3,65,Carrier Delay
DD003642,FL012729,3,1,2,6,32,44,Late Aircraft Delay
DD003643,FL012730,10,5,7,15,0,37,Security Delay
DD003644,FL012731,39,2,5,1,2,49,Carrier Delay
DD003645,FL012735,0,1,36,3,0,40,NAS Delay
DD003646,FL012741,0,24,1,1,0,26,Weather Delay
DD003647,FL012747,3,0,6,9,4,22,Security Delay
DD003648,FL012748,7,2,6,0,5,20,Carrier Delay
DD003649,FL012749,10,8,1,21,0,40,Security Delay
DD003650,FL012752,1,7,3,7,4,22,Security Delay
DD003651,FL012757,7,1,4,14,16,42,Late Aircraft Delay
DD003652,FL012761,1,3,0,92,5,101,Security Delay
DD003653,FL012766,53,2,23,21,1,100,Carrier Delay
DD003654,FL012770,2,74,25,5,15,121,Weather Delay
DD003655,FL012771,5,0,1,2,10,18,Late Aircraft Delay
DD003656,FL012772,2,4,1,47,1,55,Security Delay
DD003657,FL012774,3,0,0,20,9,32,Security Delay
DD003658,FL012776,4,18,31,4,82,139,Late Aircraft Delay
DD003659,FL012778,1,0,0,48,11,60,Security Delay
DD003660,FL012780,0,20,1,0,0,21,Weather Delay
DD003661,FL012783,0,3,14,0,38,55,Late Aircraft Delay
DD003662,FL012784,18,3,6,1,0,28,Carrier Delay
DD003663,FL012788,2,2,2,4,5,15,Late Aircraft Delay
DD003664,FL012789,7,0,2,0,7,16,Carrier Delay
DD003665,FL012791,5,0,61,0,0,66,NAS Delay
DD003666,FL012795,33,6,3,3,1,46,Carrier Delay
DD003667,FL012796,10,6,15,4,4,39,NAS Delay
DD003668,FL012800,6,0,10,1,2,19,NAS Delay
DD003669,FL012803,0,0,7,0,26,33,Late Aircraft Delay
DD003670,FL012808,1,5,5,6,11,28,Late Aircraft Delay
DD003671,FL012809,2,0,0,0,19,21,Late Aircraft Delay
DD003672,FL012811,13,0,9,3,2,27,Carrier Delay
DD003673,FL012813,3,0,0,0,20,23,Late Aircraft Delay
DD003674,FL012814,4,3,2,2,15,26,Late Aircraft Delay
DD003675,FL012815,0,1,0,8,16,25,Late Aircraft Delay
DD003676,FL012819,3,1,13,0,2,19,NAS Delay
DD003677,FL012821,13,2,0,1,2,18,Carrier Delay
DD003678,FL012828,14,0,0,1,2,17,Carrier Delay
DD003679,FL012829,0,0,1,15,41,57,Late Aircraft Delay
DD003680,FL012832,26,5,4,5,8,48,Carrier Delay
DD003681,FL012833,34,0,0,0,0,34,Carrier Delay
DD003682,FL012836,17,1,0,0,1,19,Carrier Delay
DD003683,FL012847,1,3,1,5,13,23,Late Aircraft Delay
DD003684,FL012849,3,0,10,5,0,18,NAS Delay
DD003685,FL012858,2,0,0,0,34,36,Late Aircraft Delay
DD003686,FL012862,0,16,0,0,1,17,Weather Delay
DD003687,FL012863,0,7,5,1,3,16,Weather Delay
DD003688,FL012866,1,57,7,0,13,78,Weather Delay
DD003689,FL012869,22,0,0,0,0,22,Carrier Delay
DD003690,FL012872,0,20,1,0,3,24,Weather Delay
DD003691,FL012874,0,7,3,1,17,28,Late Aircraft Delay
DD003692,FL012881,0,0,2,3,20,25,Late Aircraft Delay
DD003693,FL012884,6,2,2,23,2,35,Security Delay
DD003694,FL012886,7,5,11,0,1,24,NAS Delay
DD003695,FL012888,5,12,3,2,5,27,Weather Delay
DD003696,FL012894,0,17,5,0,1,23,Weather Delay
DD003697,FL012896,0,0,17,33,0,50,Security Delay
DD003698,FL012900,2,3,2,12,0,19,Security Delay
DD003699,FL012904,0,1,1,12,6,20,Security Delay
DD003700,FL012908,1,11,11,0,0,23,Weather Delay
DD003701,FL012913,0,3,15,0,1,19,NAS Delay
DD003702,FL012924,0,41,56,30,10,137,NAS Delay
DD003703,FL012925,0,0,13,1,4,18,NAS Delay
DD003704,FL012929,2,2,44,20,4,72,NAS Delay
DD003705,FL012932,37,2,25,2,8,74,Carrier Delay
DD003706,FL012934,2,1,3,37,39,82,Late Aircraft Delay
DD003707,FL012941,7,0,47,2,0,56,NAS Delay
DD003708,FL012953,7,0,2,8,2,19,Security Delay
DD003709,FL012956,5,55,2,9,2,73,Weather Delay
DD003710,FL012957,4,0,13,29,3,49,Security Delay
DD003711,FL012958,6,0,1,43,1,51,Security Delay
DD003712,FL012959,54,1,46,17,16,134,Carrier Delay
DD003713,FL012960,1,14,13,0,10,38,Weather Delay
DD003714,FL012962,2,2,10,2,8,24,NAS Delay
DD003715,FL012966,1,21,24,7,11,64,NAS Delay
DD003716,FL012967,1,17,2,0,2,22,Weather Delay
DD003717,FL012969,5,11,27,11,16,70,NAS Delay
DD003718,FL012970,1,20,1,6,6,34,Weather Delay
DD003719,FL012971,0,0,3,15,0,18,Security Delay
DD003720,FL012972,11,8,22,1,10,52,NAS Delay
DD003721,FL012976,0,0,5,20,6,31,Security Delay
DD003722,FL012989,85,66,0,9,8,168,Carrier Delay
DD003723,FL012990,0,16,0,2,0,18,Weather Delay
DD003724,FL012994,4,1,10,0,4,19,NAS Delay
DD003725,FL012995,5,11,0,27,4,47,Security Delay
DD003726,FL012996,0,20,1,1,3,25,Weather Delay
DD003727,FL012998,6,0,9,0,4,19,NAS Delay
DD003728,FL013002,0,6,2,0,14,22,Late Aircraft Delay
DD003729,FL013007,9,0,3,41,21,74,Security Delay
DD003730,FL013008,0,56,19,0,0,75,Weather Delay
DD003731,FL013009,7,10,18,118,6,159,Security Delay
DD003732,FL013019,0,1,0,18,1,20,Security Delay
DD003733,FL013021,0,0,8,0,26,34,Late Aircraft Delay
DD003734,FL013030,18,9,31,5,2,65,NAS Delay
DD003735,FL013031,4,9,7,0,1,21,Weather Delay
DD003736,FL013048,21,6,3,5,0,35,Carrier Delay
DD003737,FL013049,19,24,0,0,4,47,Weather Delay
DD003738,FL013051,0,0,22,1,1,24,NAS Delay
DD003739,FL013052,1,113,1,55,3,173,Weather Delay
DD003740,FL013054,34,3,0,0,1,38,Carrier Delay
DD003741,FL013059,12,0,4,0,0,16,Carrier Delay
DD003742,FL013060,3,1,0,18,0,22,Security Delay
DD003743,FL013063,21,8,4,29,27,89,Security Delay
DD003744,FL013064,3,1,0,7,5,16,Security Delay
DD003745,FL013070,1,0,0,2,13,16,Late Aircraft Delay
DD003746,FL013072,0,12,1,13,0,26,Security Delay
DD003747,FL013075,3,29,11,0,6,49,Weather Delay
DD003748,FL013077,0,0,3,13,8,24,Security Delay
DD003749,FL013078,34,1,0,161,10,206,Security Delay
DD003750,FL013082,11,20,13,57,26,127,Security Delay
DD003751,FL013099,36,6,7,14,154,217,Late Aircraft Delay
DD003752,FL013101,5,4,11,4,19,43,Late Aircraft Delay
DD003753,FL013113,3,10,12,1,0,26,NAS Delay
DD003754,FL013119,3,2,7,17,1,30,Security Delay
DD003755,FL013120,1,2,3,6,5,17,Security Delay
DD003756,FL013127,1,4,0,8,3,16,Security Delay
DD003757,FL013129,14,21,31,23,19,108,NAS Delay
DD003758,FL013132,4,1,13,0,0,18,NAS Delay
DD003759,FL013135,21,16,7,9,11,64,Carrier Delay
DD003760,FL013139,1,0,0,0,21,22,Late Aircraft Delay
DD003761,FL013141,1,5,187,0,12,205,NAS Delay
DD003762,FL013143,0,10,10,4,3,27,Weather Delay
DD003763,FL013144,0,0,0,18,0,18,Security Delay
DD003764,FL013146,6,10,0,2,3,21,Weather Delay
DD003765,FL013148,1,0,9,0,14,24,Late Aircraft Delay
DD003766,FL013150,0,12,11,0,0,23,Weather Delay
DD003767,FL013154,1,17,0,0,8,26,Weather Delay
DD003768,FL013156,0,10,1,0,28,39,Late Aircraft Delay
DD003769,FL013157,7,11,2,3,0,23,Weather Delay
DD003770,FL013159,7,2,3,10,8,30,Security Delay
DD003771,FL013160,0,8,11,0,3,22,NAS Delay
DD003772,FL013163,17,0,0,0,0,17,Carrier Delay
DD003773,FL013165,2,1,3,0,130,136,Late Aircraft Delay
DD003774,FL013167,0,8,5,35,0,48,Security Delay
DD003775,FL013169,0,2,1,1,108,112,Late Aircraft Delay
DD003776,FL013171,1,17,19,4,9,50,NAS Delay
DD003777,FL013176,31,8,0,58,0,97,Security Delay
DD003778,FL013177,0,16,1,18,0,35,Security Delay
DD003779,FL013179,53,0,0,8,0,61,Carrier Delay
DD003780,FL013182,0,8,2,2,20,32,Late Aircraft Delay
DD003781,FL013183,0,2,49,0,1,52,NAS Delay
DD003782,FL013187,5,1,8,2,1,17,NAS Delay
DD003783,FL013188,0,0,7,0,15,22,Late Aircraft Delay
DD003784,FL013193,42,3,16,5,6,72,Carrier Delay
DD003785,FL013195,4,4,16,0,0,24,NAS Delay
DD003786,FL013198,3,54,5,52,21,135,Weather Delay
DD003787,FL013199,46,26,8,7,30,117,Carrier Delay
DD003788,FL013200,0,0,7,0,64,71,Late Aircraft Delay
DD003789,FL013202,5,2,0,10,10,27,Security Delay
DD003790,FL013208,0,1,0,49,0,50,Security Delay
DD003791,FL013213,1,9,6,0,0,16,Weather Delay
DD003792,FL013215,0,0,0,14,3,17,Security Delay
DD003793,FL013217,0,0,1,17,0,18,Security Delay
DD003794,FL013228,8,1,1,10,2,22,Security Delay
DD003795,FL013232,6,2,5,1,4,18,Carrier Delay
DD003796,FL013235,1,0,7,0,7,15,NAS Delay
DD003797,FL013242,0,0,27,12,1,40,NAS Delay
DD003798,FL013246,3,5,3,1,4,16,Weather Delay
DD003799,FL013247,2,1,8,2,4,17,NAS Delay
DD003800,FL013252,4,0,0,7,6,17,Security Delay
DD003801,FL013253,0,0,3,11,8,22,Security Delay
DD003802,FL013259,4,37,5,24,0,70,Weather Delay
DD003803,FL013264,8,2,4,0,2,16,Carrier Delay
DD003804,FL013265,29,2,65,5,3,104,NAS Delay
DD003805,FL013271,0,18,15,30,206,269,Late Aircraft Delay
DD003806,FL013274,1,1,12,9,1,24,NAS Delay
DD003807,FL013275,2,0,0,1,21,24,Late Aircraft Delay
DD003808,FL013276,4,5,11,4,4,28,NAS Delay
DD003809,FL013277,15,1,9,7,16,48,Late Aircraft Delay
DD003810,FL013280,4,2,0,24,12,42,Security Delay
DD003811,FL013281,4,0,14,21,6,45,Security Delay
DD003812,FL013282,1,0,0,27,0,28,Security Delay
DD003813,FL013287,0,0,11,6,2,19,NAS Delay
DD003814,FL013291,41,0,2,29,78,150,Late Aircraft Delay
DD003815,FL013292,6,118,18,5,1,148,Weather Delay
DD003816,FL013296,0,22,0,0,0,22,Weather Delay
DD003817,FL013299,15,3,9,6,0,33,Carrier Delay
DD003818,FL013302,3,38,111,8,0,160,NAS Delay
DD003819,FL013305,8,109,4,0,37,158,Weather Delay
DD003820,FL013307,98,126,9,9,12,254,Weather Delay
DD003821,FL013310,0,92,1,12,41,146,Weather Delay
DD003822,FL013311,30,0,0,1,24,55,Carrier Delay
